PGC,PGC1,T17,Vcmb,DM,e_DM,DMtrgb,e_DMtrgb,DMceph,e_DMceph,DMsnIa,e_DMsnIa,distance_mpc,distance_err_mpc,z,RAdeg,DEdeg,GLON,GLAT,SGL,SGB
2,73150,0,4726,34.535,0.46,,,,,,,80.7235030248837,17.10029159418084,0.015764239139064665,0.007,47.2745,113.9553,-14.6992,341.644,20.7388
4,120,0,4109,33.495,0.39,,,,,,,50.003453497697784,8.980702116517552,0.013706148671692068,0.0144,23.0876,107.8322,-38.2729,316.0587,18.4514
12,12,0,6195,34.995,0.41,,,,,,,99.7700063822552,18.837772212743534,0.02066429569752552,0.0358,-6.3739,90.192,-65.93,286.4249,11.3511
16,16,0,5312,34.655,0.45,,,,,,,85.310011401759,17.67902044831581,0.017718924736925837,0.0471,-5.1587,91.6006,-64.8655,287.612,11.703
35,35,0,34,29.73,0.1,29.73,0.1,,,,,8.830799004185629,0.40667332292528985,0.0001134117923673717,0.0938,39.4955,112.3102,-22.3207,333.3464,20.3429
55,55,0,4454,34.245,0.39,,,,,,,70.63175542629612,12.685578916654082,0.014856944800125694,0.1558,33.6009,110.9496,-28.0857,327.0996,19.7763
64,72642,0,15324,36.606,0.63,,,,,,,209.50770523651806,60.78357418706963,0.05111536194816482,0.218,-35.8436,350.7982,-76.1593,258.4801,1.381
66,72642,0,14725,36.276,0.59,,,,,,,179.96995165773606,48.89874308912753,0.04911731301792789,0.2215,-35.9863,350.3084,-76.0782,258.3474,1.3282
68,68,0,7338,34.735,0.56,,,,,,,88.51156098308351,22.826204898255533,0.024476933305640398,0.2306,-18.9589,65.4189,-75.8101,274.3903,7.177
70,70,0,6447,35.325,0.39,,,,,,,116.14486138403439,20.859807263157517,0.021504877217424865,0.2336,20.338,107.178,-40.9837,313.2487,17.7662
76,76,0,6583,34.885,0.39,,,,,,,94.84184633008964,17.033750881032326,0.02195852438689435,0.2454,28.9115,109.8058,-32.6709,322.1726,19.1316
80,80,0,9151,35.675,0.5,,,,,,,136.45831365889225,31.420687884607112,0.030524450351582896,0.2698,4.5406,100.0199,-56.0746,297.2348,14.1935
92,92,0,5015,32.845,0.5,,,,,,,37.06807217825758,8.535239042368323,0.016728239374187326,0.3125,13.1125,104.5148,-47.9564,305.8667,16.2222
94,94,0,3995,34.025,0.5,,,,,,,63.826348619054826,14.696559887047675,0.013325885603166176,0.5037,80.6417,120.8356,17.9718,16.89,17.6394
96,96,0,14380,36.565,0.41,,,,,,,205.58905959841405,38.81767692094576,0.04796651688949427,0.2844,6.3372,101.1155,-54.39,299.0317,14.6401
102,102,0,4726,34.485,0.39,,,,,,,78.8860117618554,14.168056868830893,0.015764239139064665,0.3324,34.5257,111.3396,-27.2155,328.0931,19.7275
114,72642,0,14397,35.496,0.59,,,,,,,125.66085200763332,34.14268694347347,0.04802322278567795,0.3922,-36.3167,348.8694,-75.9911,258.0863,1.0832
115,115,0,14005,36.246,0.59,,,,,,,177.50067135006566,48.22782718195738,0.0467156515325012,0.4386,-4.3469,93.2687,-64.3187,288.5214,11.5692
120,120,0,4371,34.995,0.5,,,,,,,99.7700063822552,22.972892942370166,0.014580086601111228,0.4097,23.4836,108.4041,-37.9792,316.5341,18.16
123,123,0,10966,35.886,0.56,,,,,,,150.38343479613596,38.78231338182037,0.03657863867942936,0.4002,-14.7486,77.2885,-73.0343,278.46,8.4002
124,124,0,5988,34.515,0.39,,,,,,,79.98342550070285,14.36515417307242,0.019973818020465346,0.4027,3.5056,99.5867,-57.0904,296.2413,13.7943
128,128,0,12230,36.035,0.46,,,,,,,161.06456351782683,34.11956739284814,0.040794888842733995,0.4231,32.1078,110.8226,-29.5916,325.5516,19.3854
143,143,0,-437,24.902,0.032,24.91,0.07,24.9,0.036,,,0.9558725718846918,0.014086258782870852,-0.0014576750960159245,0.4926,-15.4609,75.8635,-73.6245,277.8077,8.086
145,145,0,9427,35.565,0.39,,,,,,,129.71792709839545,23.29755208800659,0.0314450872543298,0.4884,-27.9994,25.5363,-79.0033,265.9224,3.8953
146,146,0,6004,34.295,0.47,,,,,,,72.2769803602171,15.643846369141574,0.02002718827569705,0.5133,17.5739,106.5494,-43.7212,310.46,16.9747
155,155,0,7582,34.435,0.53,,,,,,,77.09034690644309,18.815750861654642,0.02529082969792389,0.5163,12.531,104.5493,-48.5706,305.3231,15.8984
165,415,0,7280,34.725,0.39,,,,,,,88.10488730080147,15.82378200926218,0.02428346613042547,0.5959,27.2106,109.6977,-34.3974,320.4398,18.5836
171,171,0,2326,33.185,0.48,,,,,,,43.35108783875293,9.582678587768445,0.007758700854309017,0.5877,77.2569,120.1543,14.6507,13.3827,18.2069
176,176,0,6109,34.995,0.39,,,,,,,99.7700063822552,17.918856495048733,0.02037743057565511,0.6452,-3.7108,94.3254,-63.8352,289.2038,11.5575
179,179,0,5175,34.155,0.39,,,,,,,67.76415076106754,12.17055242378315,0.01726194192650437,0.6664,8.737,103.001,-52.2373,301.533,14.8673
182,75,0,11615,35.836,0.56,,,,,,,146.96028989796503,37.89952015148744,0.03874346965726536,0.6837,-43.9672,329.9991,-70.5123,250.9925,-1.7925
186,186,0,7539,35.255,0.39,,,,,,,112.4604973966928,20.198089458793003,0.025147397136988683,0.6932,18.8863,107.2408,-42.4978,311.8408,17.0661
196,72642,0,14365,36.586,0.61,,,,,,,207.58692704951963,58.314360774409295,0.04791648227521454,0.7276,-35.7222,350.186,-76.5653,258.7382,1.0359
201,164,0,8267,35.385,0.39,,,,,,,119.39881044642719,21.44422184230287,0.02757574375003123,0.7375,4.2086,100.604,-56.5465,297.0299,13.6568
205,205,0,6910,35.065,0.39,,,,,,,103.03861204416148,18.505903423463273,0.023049278978192308,0.7737,-1.9139,96.2231,-62.2521,290.9996,11.9504
212,212,0,10872,36.475,0.4,,,,,,,197.24227361148556,36.333369514084765,0.036265088429943096,0.7968,15.9655,106.3211,-45.3443,308.8746,16.3794
216,168,0,7628,34.045,0.42,,,,,,,64.41692655151779,12.459338204377445,0.02544426918171504,0.8218,3.6221,100.3835,-57.1267,296.4705,13.4216
218,218,0,693,30.66,0.08,30.73,0.1,,,,,13.551894123510364,0.4992702302500572,0.002311599179723194,0.8121,16.1456,106.4089,-45.1746,309.0614,16.4026
222,222,0,6774,35.515,0.49,,,,,,,126.76518658578462,28.60498763641757,0.02259563180872282,0.8274,22.6417,108.6215,-38.889,315.7318,17.6368
224,382,0,10147,35.936,0.54,,,,,,,153.8863149819954,38.26832416847953,0.03384674873975649,0.8389,-50.0804,321.564,-65.2725,245.2792,-3.9899
226,616,0,11584,34.755,0.39,,,,,,,89.33054837332963,16.04391274460616,0.03864006478775393,0.8352,8.6189,103.2021,-52.4007,301.4565,14.6767
247,247,0,16978,37.115,0.48,,,,,,,264.85001386067034,58.544610604305205,0.05663251208274226,0.9117,11.498,104.6639,-49.6711,304.3704,15.2864
250,250,0,6914,34.843,0.123,,,,,34.903,0.13,93.02506882321298,5.2692741639780545,0.023062621542000235,0.8958,23.2008,108.8693,-38.3606,316.3211,17.672
257,257,0,7612,35.225,0.45,,,,,,,110.9174815262402,22.985724556328684,0.025390898926483337,0.9335,28.5557,110.4106,-33.1535,321.8893,18.4845
258,1267856,0,11205,36.105,0.4,,,,,,,166.34126503701663,30.64119337792049,0.03737585686695294,0.9366,4.2981,100.9976,-56.529,297.1721,13.4886
259,259,0,6050,34.945,0.41,,,,,,,97.49896377173872,18.408972166180114,0.0201806277594882,0.9346,16.1868,106.5852,-45.1656,309.129,16.2962
262,262,0,8795,35.436,0.63,,,,,,,122.23624492787326,35.463878779705745,0.029336962172677474,0.9528,-43.6183,330.1064,-70.9101,251.3872,-1.8545
265,382,0,11708,35.295,0.39,,,,,,,114.55129414455361,20.573599977873172,0.039053684265799644,0.9653,-50.7666,320.6853,-64.6901,244.6591,-4.2979
279,279,0,1959,32.325,0.39,,,,,,,29.174270140011703,5.239746682823037,0.006534520624931799,0.9953,20.7523,108.2283,-40.7605,313.8141,17.142
280,280,0,10310,35.105,0.39,,,,,,,104.9542428652321,18.84995385530089,0.034390458214929476,1.0051,-51.3941,320.0167,-64.1324,244.0749,-4.5327
282,282,0,10921,35.893,0.11,,,,,35.893,0.11,150.86899592499603,7.642551422261256,0.036428534836590185,1.0063,-11.1742,85.716,-70.5384,282.0792,8.9703
291,382,0,10944,35.885,0.39,,,,,,,150.3141966090021,26.996675813426624,0.03650525457848576,1.0583,-51.2235,320.1118,-64.3012,244.2473,-4.5067
292,292,0,11682,36.045,0.39,,,,,,,161.8080037643068,29.060982396795747,0.038966957601048124,1.0627,-50.646,320.6756,-64.8255,244.7938,-4.3154
293,293,0,6956,35.147,0.342,,,,,,,107.00399687349011,16.8527892734709,0.02320271846198346,1.0504,-14.5236,79.4475,-73.2685,278.8787,7.8761
296,296,0,7616,34.935,0.39,,,,,,,97.05099672454908,17.430517908816533,0.02540424149029126,1.0542,10.7905,104.5583,-50.389,303.6913,14.986
298,298,0,4103,33.425,0.39,,,,,,,48.417236758409864,8.695814993102477,0.01368613482598018,1.0614,22.5881,108.875,-38.992,315.7164,17.4148
301,301,0,4730,34.325,0.39,,,,,,,73.28245331389051,13.161648597130522,0.015777581702872592,1.1043,6.1776,102.3575,-54.8049,299.0853,13.8112
303,109,0,4645,33.255,0.41,,,,,,,44.7713304176363,8.453363437079139,0.015494052221954163,1.102,31.472,111.3151,-30.3366,324.959,18.7347
305,305,0,2760,33.095,0.39,,,,,,,41.591061049402185,7.469822659584383,0.009206369027468997,1.12,5.8472,102.2018,-55.1233,298.7605,13.712
309,309,0,4442,33.495,0.4,,,,,,,50.003453497697784,9.210976529761592,0.014816917108701914,1.1364,33.559,111.8448,-28.3012,327.1516,18.9598
312,312,0,3460,33.265,0.46,,,,,,,44.977985489328795,9.52803877885805,0.011541317693856062,1.2725,-7.0934,92.057,-67.1442,286.1008,9.964
322,322,0,7718,34.876,0.5,,,,,,,94.44957325077057,21.747817940687348,0.025744476867393378,1.1759,-30.4836,12.0236,-79.2328,263.7896,2.4824
329,329,0,6823,34.125,0.47,,,,,,,66.83439175686145,14.46583617091529,0.022759078215369915,1.1968,-1.5703,97.3454,-62.102,291.4585,11.642
331,211,0,10711,35.446,0.52,,,,,,,122.80046179887869,29.406885326091817,0.03572805023667407,1.2155,-54.4873,317.0825,-61.3427,241.1884,-5.681
337,337,0,8884,35.376,0.54,,,,,,,118.90496789850972,29.56919110913276,0.02963383421740383,1.2425,-60.0263,313.3382,-56.1531,235.9181,-7.4898
345,345,0,5908,34.505,0.65,,,,,,,79.61593504173196,23.83192047494366,0.019706966744306824,1.2471,18.2988,107.7338,-43.198,311.3473,16.4356
354,354,0,5793,34.905,0.39,,,,,,,95.71940712948451,17.191362237393164,0.01932336803482895,1.2761,6.9201,103.0326,-54.1518,299.8695,13.8336
362,382,0,10509,34.866,0.54,,,,,,,94.01561688035694,23.379727457233724,0.0350542507643738,1.2968,-50.348,320.6575,-65.1585,245.1254,-4.3558
366,354,0,5927,34.795,0.39,,,,,,,90.99132726322522,16.34219135234752,0.019770343922394473,1.3078,6.7719,103.0066,-54.3025,299.73,13.7658
367,367,0,7092,35.175,0.41,,,,,,,108.39269140212016,20.465838423786114,0.023656365631452944,1.3197,-16.4769,75.4659,-74.9102,277.0956,7.0061
374,382,0,10420,36.276,0.59,,,,,,,179.96995165773606,48.89874308912753,0.034757378719647444,1.3659,-50.5819,320.3288,-64.965,244.9189,-4.4753
382,382,0,10185,35.985,0.39,,,,,,,157.39828644662197,28.26898994671429,0.033973503095931785,1.3708,-50.2703,320.634,-65.2489,245.2147,-4.3745
383,382,0,10490,35.715,0.39,,,,,,,138.99526312133554,24.96377682707784,0.03499087358628615,1.372,-49.6203,321.3046,-65.8367,245.8296,-4.1587
388,388,0,440,29.65,0.11,29.65,0.11,,,,,8.51138038202376,0.43115990694589723,0.001467682018871869,1.383,-28.0983,24.834,-79.7884,266.0981,3.1192
393,393,0,9274,35.775,0.41,,,,,,,142.8893958511102,26.979229412362713,0.03093473418867662,1.3929,53.6313,116.0841,-8.6294,348.4275,19.8899
399,211,0,10857,36.546,0.65,,,,,,,203.79803862870546,61.004102344624656,0.03621505381566337,1.4163,-53.8169,317.383,-62.0083,241.8636,-5.5721
415,415,0,7165,35.001,0.132,,,,,34.983,0.14,100.04606230728392,6.081624692391744,0.023899867420947594,1.4517,27.4491,110.6597,-34.3329,320.8087,17.8681
424,424,0,5389,34.416,0.74,,,,,,,76.41876239634665,26.042184061594497,0.017975769090228414,1.4871,-13.9958,81.7267,-73.1156,279.5192,7.6417
426,426,0,6644,33.715,0.5,,,,,,,55.33501092157377,12.741357126867848,0.022161998484965223,1.4679,22.5361,109.33,-39.1291,315.7328,17.0361
431,426,0,6267,34.615,0.39,,,,,,,83.75292821268835,15.042163031776658,0.02090446184606819,1.4836,22.4926,109.3355,-39.1748,315.6908,17.014
448,448,0,8763,35.285,0.44,,,,,,,114.02497875611674,23.104595035526152,0.029230221662214066,1.5171,-30.6286,10.8317,-79.4757,263.7526,2.1567
449,449,0,9919,35.306,0.54,,,,,,,115.13304741558159,28.631192978530244,0.033086222602704704,1.5149,-52.2189,318.6052,-63.5065,243.3994,-5.104
451,451,0,4925,34.075,0.44,,,,,,,65.31305526474733,13.234220333884306,0.01642803168850899,1.51,14.4174,106.698,-47.0183,307.456,15.3752
456,382,0,10001,35.866,0.52,,,,,,,149.00471117870993,35.681986781582,0.03335974516076719,1.5351,-50.6472,320.034,-64.9503,244.8928,-4.5982
461,461,0,5249,34.315,0.46,,,,,,,72.9457510254568,15.452669499579423,0.017508779356951002,1.5556,54.5319,116.3406,-7.7601,349.3841,19.7877
462,462,0,7807,34.665,0.43,,,,,,,85.70378452303693,16.971262072409004,0.026041348912119733,1.5522,-22.8525,53.1099,-78.9015,271.1069,4.7233
465,616,0,11092,35.913,0.183,,,,,35.903,0.2,152.2649695567935,12.832071596571936,0.036998929439379026,1.5588,8.8878,104.4514,-52.3545,301.9054,14.0486
468,449,0,10702,35.546,0.54,,,,,,,128.58786926343993,31.977127177833317,0.035698029468106234,1.5639,-52.778,318.0617,-63.0027,242.8787,-5.3154
484,211,0,10828,35.716,0.59,,,,,,,139.0592875465446,37.78310942055144,0.0361183202280559,1.6199,-53.8273,317.1371,-62.0434,241.893,-5.689
485,485,0,5851,33.986,0.5,,,,,,,62.690249747616434,14.434963454493536,0.019516835210043878,1.6185,-3.7162,96.3409,-64.2414,289.4848,10.6262
507,507,0,7218,34.975,0.41,,,,,,,98.85530946569396,18.66506647899965,0.024076656391402617,1.6671,26.1541,110.5526,-35.6391,319.4983,17.4744
511,378,0,5010,34.705,0.39,,,,,,,87.29713683881108,15.678708703796408,0.01671156116942742,1.6682,5.1134,102.7122,-55.9909,298.1755,12.9963
514,382,0,10093,35.966,0.67,,,,,,,156.02708686930617,48.14159634002589,0.03366662412834949,1.7016,-51.1035,319.3735,-64.5762,244.4951,-4.8475
515,515,0,4796,34.133,0.15,,,,,34.133,0.15,67.0810728799228,4.633796353060722,0.015997734005703375,1.7063,8.6285,104.5597,-52.6445,301.683,13.8439
517,517,0,7543,35.095,0.39,,,,,,,104.47202192207993,18.76334618439282,0.02516073970079661,1.7097,19.3219,108.6462,-42.3093,312.4827,16.2092
524,378,0,4947,34.395,0.39,,,,,,,75.68328950209755,13.59284270731004,0.01650141578945258,1.6989,4.9367,102.6666,-56.1685,298.0085,12.9209
526,382,0,9508,35.304,0.316,,,,,,,115.0270547790116,16.739125558710217,0.0317152741714403,1.7196,-50.415,320.0071,-65.2101,245.1515,-4.6324
527,527,0,3952,34.255,0.5,,,,,,,70.95777679633895,16.33863190832489,0.013182453042230969,1.724,41.7405,114.0896,-20.3652,335.8192,19.2667
548,548,0,5093,34.555,0.41,,,,,,,81.47042840208397,15.382592704595135,0.016988419368441886,1.7567,14.1064,106.9213,-47.38,307.1962,15.0736
558,558,0,9839,35.825,0.4,,,,,,,146.21771744567198,26.93429892176158,0.03281937132654618,1.7927,-21.7865,58.4853,-78.6052,272.1907,4.8629
559,559,0,5053,34.125,0.39,,,,,,,66.83439175686145,12.003566184376519,0.016854993730362623,1.7982,13.7685,106.8523,-47.7171,306.8644,14.959
564,564,0,4218,34.275,0.39,,,,,,,71.61434102129016,12.86205289825675,0.014069733535458054,1.8162,27.7079,111.1074,-34.1475,321.1293,17.5887
567,415,0,7209,34.785,0.39,,,,,,,90.57326008981988,16.267105803521964,0.024046635622834784,1.8213,27.678,111.1053,-34.1777,321.0991,17.5796
569,679,0,4761,34.395,0.39,,,,,,,75.68328950209755,13.59284270731004,0.01588098657238402,1.8312,32.6092,112.2786,-29.3483,326.2315,18.2665
591,591,0,8,29.51,0.11,29.51,0.11,,,,,7.979946872679773,0.40423914766217184,2.6685127615852164e-05,1.9336,40.8759,114.0867,-21.244,334.9193,19.0438
608,679,0,4571,34.465,0.39,,,,,,,78.16278045883308,14.03816334269508,0.015247214791507532,2.0069,33.0708,112.5465,-28.924,326.7332,18.1787
613,613,0,6074,34.575,0.43,,,,,,,82.2242649947072,16.282239549891624,0.020260683142335756,2.0283,9.7177,105.5491,-51.6858,302.8505,13.7999
616,616,0,11468,35.985,0.46,,,,,,,157.39828644662197,33.34291121920146,0.038253130437324076,2.0614,7.7802,104.7226,-53.5576,300.9264,13.2941
617,617,0,8438,34.315,0.39,,,,,,,72.9457510254568,13.101176314860814,0.028146138352820073,2.0424,27.0038,111.1712,-34.8778,320.4336,17.2797
619,564,0,4303,33.095,0.39,,,,,,,41.591061049402185,7.469822659584383,0.014353263016376483,2.0454,27.5278,111.3036,-34.3653,320.976,17.36
621,621,0,-40,27.48,0.04,27.48,0.04,,,,,3.1332857243155865,0.05771725600720097,-0.00013342563807926082,2.0563,-34.5787,351.4759,-78.117,260.183,0.4032
627,627,0,1210,31.395,0.39,,,,,,,19.010782799232995,3.4143677162135986,0.00403612555189764,2.0869,-29.9153,13.9928,-80.1378,264.59,1.9316
634,634,0,6529,35.095,0.39,,,,,,,104.47202192207993,18.76334618439282,0.02177839977548735,2.1441,-33.8578,354.2118,-78.5861,260.887,0.5749
635,635,0,8772,35.666,0.72,,,,,,,135.89391171008,45.05865052784821,0.0292602424307819,2.1429,-10.9493,88.9479,-70.9364,282.6429,7.9783
638,638,0,7927,35.435,0.51,,,,,,,122.17996601648736,28.695636378032457,0.026441625826357514,2.1496,44.0966,114.8603,-18.1027,338.3306,19.1155
641,382,0,9837,35.165,0.39,,,,,,,107.89467222298286,19.37805978218129,0.03281270004464222,2.167,-50.6194,319.1909,-65.1372,245.0505,-4.968
642,642,0,4130,34.005,0.44,,,,,,,63.24118513762203,12.814402494182527,0.01377619713168368,2.1771,37.4479,113.6137,-24.6495,331.3316,18.5421
644,644,0,4237,34.005,0.39,,,,,,,63.24118513762203,11.358220392570878,0.014133110713545703,2.2053,24.5401,110.7229,-37.3192,317.9189,16.7244
650,679,0,4505,33.935,0.39,,,,,,,61.2350391724774,10.997913292661327,0.01502706248867675,2.1989,33.4334,112.8048,-28.5984,327.133,18.0651
654,698,0,4004,34.105,0.39,,,,,,,66.22165037017608,11.893516828114823,0.013355906371734009,2.2683,25.6183,111.0688,-36.2756,319.0387,16.8525
657,657,0,10533,35.695,0.5,,,,,,,137.72094688939472,31.7114199300545,0.03513430614722136,2.2691,10.5653,106.2735,-50.9312,303.7563,13.7727
658,658,0,6332,34.975,0.4,,,,,,,98.85530946569396,18.209820955121607,0.02112127850794699,2.2675,10.919,106.4158,-50.5891,304.1098,13.858
659,659,0,6552,35.045,0.39,,,,,,,102.09394837076808,18.33624028106788,0.021855119517382924,2.2641,-32.9143,358.117,-79.1633,261.8103,0.7938
676,574,0,4882,34.005,0.46,,,,,,,63.24118513762203,13.396875334827191,0.016284599127573785,2.3694,47.3558,115.5986,-14.9176,341.784,19.1406
680,974,0,5388,35.145,0.5,,,,,,,106.90548792226599,24.61589828490647,0.017972433449276435,2.3868,48.1353,115.7452,-14.151,342.609,19.1632
690,690,0,7986,35.095,0.39,,,,,,,104.47202192207993,18.76334618439282,0.026638428642524425,2.4508,27.8321,111.8022,-34.1382,321.3498,17.0535
693,693,0,16885,35.935,0.57,,,,,,,153.81546403030356,40.37574417848782,0.05632229747420798,2.4647,26.7909,111.5697,-35.1618,320.2775,16.8736
695,695,0,1720,32.635,0.39,,,,,,,33.65115693754905,6.043802881459482,0.005737302437408215,2.4696,-64.3716,310.2378,-52.163,231.9111,-9.36
698,698,0,4228,33.565,0.39,,,,,,,51.64163692720705,9.27492254257903,0.01410308994497787,2.4723,25.9238,111.3675,-36.0132,319.3855,16.7229
705,1194,0,6507,34.555,0.47,,,,,,,81.47042840208397,17.633703832096863,0.021705015674543755,2.4987,29.91,112.3268,-32.1069,323.506,17.3299
709,791,0,7867,35.315,0.41,,,,,,,115.61122421920982,21.828783880535468,0.026241487369238623,2.513,28.1501,111.9414,-33.8368,321.6873,17.0494
718,718,0,5948,34.116,0.52,,,,,,,66.55795963672291,15.93855803068023,0.019840392382386086,2.5977,-7.0845,95.1455,-67.7142,286.5052,8.7108
725,725,0,5793,34.615,0.39,,,,,,,83.75292821268835,15.042163031776658,0.01932336803482895,2.5831,-46.4193,323.0678,-69.0688,249.1271,-3.8741
727,727,0,11116,36.085,0.49,,,,,,,164.81623915255085,37.191334704888504,0.03707898482222658,2.5907,12.1415,107.3707,-49.4852,305.4102,13.8366
731,791,0,6725,35.625,0.39,,,,,,,133.3521432163324,23.950263252921257,0.022432185402075727,2.6099,28.9878,112.2328,-33.0307,322.5668,17.0954
732,698,0,4252,34.035,0.39,,,,,,,64.12095765851605,11.516228977734112,0.014183145327825426,2.608,25.8319,111.4932,-36.1274,319.3125,16.587
742,742,0,7517,34.935,0.39,,,,,,,97.05099672454908,17.430517908816533,0.02507401303604509,2.6364,28.9963,112.2619,-33.0267,322.5793,17.0738
743,743,0,7815,35.245,0.49,,,,,,,111.94378834671502,25.260489633441807,0.026068034039735583,2.6533,-6.6397,95.7584,-67.332,286.9517,8.789
753,706,0,10335,35.346,0.59,,,,,,,117.2735305779377,31.86380943076181,0.03447384923872902,2.6634,-56.8035,313.9229,-59.4459,239.2392,-7.191
759,679,0,4474,33.885,0.39,,,,,,,59.84115950603193,10.74757022243331,0.014923657619165323,2.6703,32.9831,113.153,-29.1135,326.7175,17.6158
767,679,0,4448,34.375,0.39,,,,,,,74.98942093324558,13.468222776305462,0.014836930954413803,2.6953,33.3528,113.2524,-28.7536,327.105,17.6437
772,772,0,9915,35.885,0.41,,,,,,,150.3141966090021,28.381120726935677,0.03307288003889678,2.7375,25.5599,111.5691,-36.4169,319.0538,16.4256
789,789,0,7582,35.265,0.39,,,,,,,112.97959146727976,20.291319603759025,0.02529082969792389,2.8026,-33.5786,353.8443,-79.1967,261.3311,0.1499
791,791,0,7713,34.565,0.39,,,,,,,81.84647881347891,14.699761598337625,0.02572779866263347,2.8094,28.9064,112.4194,-33.1433,322.511,16.9103
798,798,0,5680,34.165,0.39,,,,,,,68.07693586937411,12.226729141343535,0.018946440607255036,2.843,6.3892,105.3436,-55.1084,299.7462,12.1935
801,706,0,9617,35.816,0.56,,,,,,,145.61294986160593,37.552055262201,0.032078859035206284,2.8455,-56.9573,313.6443,-59.33,239.122,-7.3325
810,768,0,7102,35.175,0.4,,,,,,,108.39269140212016,19.966671632962065,0.02368972204097276,2.9088,27.9479,112.3089,-34.1015,321.5368,16.6723
816,791,0,7578,35.695,0.39,,,,,,,137.72094688939472,24.73490754544251,0.025277487134115963,2.9379,28.4989,112.4618,-33.5647,322.109,16.7351
817,817,0,7487,35.115,0.5,,,,,,,105.43868963912603,24.278155498787733,0.024973943807485646,2.9454,-30.1341,11.5407,-80.7978,264.6274,1.1577
830,698,0,4173,33.705,0.41,,,,,,,55.0807696405403,10.399909044965662,0.013919629692618885,3.0054,26.3931,112.0582,-35.645,319.9523,16.3305
832,832,0,10407,36.195,0.41,,,,,,,173.38039977541374,32.736296163097705,0.03471401538727169,3.025,24.9884,111.7503,-37.0278,318.5148,16.07
833,833,0,5995,34.075,0.39,,,,,,,65.31305526474733,11.730331659579273,0.019997167507129217,3.0372,12.0457,107.9892,-49.6827,305.4191,13.3897
835,768,0,7065,35.245,0.41,,,,,,,111.94378834671502,21.13632806063498,0.023566303325749445,3.039,27.9099,112.4369,-34.16,321.517,16.5527
836,836,0,5100,33.886,0.54,,,,,,,59.86872372480604,14.888105724814276,0.017011768855105757,3.0253,-0.4153,101.8409,-61.6656,293.108,10.2089
843,843,0,10167,35.006,0.56,,,,,,,100.27669229965868,25.86030908876183,0.03391346155879612,3.0604,-27.19,30.2863,-81.2834,267.4468,2.0155
847,847,0,7301,35.405,0.39,,,,,,,120.50359403717987,21.642642784012892,0.024353514590417083,3.0655,22.3219,111.1389,-39.6511,315.7974,15.5451
848,1194,0,6826,35.095,0.5,,,,,,,104.47202192207993,24.055572031272842,0.02276908513822586,3.0658,28.6489,112.6272,-33.4377,322.2822,16.6479
858,858,0,11451,36.055,0.43,,,,,,,162.55487557504833,32.1894932631643,0.038196424541140396,3.1437,0.0498,102.3838,-61.2619,293.5953,10.2234
859,859,0,8119,35.085,0.4,,,,,,,103.992016582906,19.156037373935117,0.027082068889137965,3.1595,5.5053,105.4583,-56.0445,298.9553,11.6628
865,867,0,5608,34.695,0.41,,,,,,,86.8960429286302,16.407013713186032,0.01870627445871237,3.1998,22.0233,111.2215,-39.9682,315.5179,15.3662
866,866,0,7236,35.115,0.57,,,,,,,105.43868963912603,27.677097268618013,0.024136697928538283,3.2041,28.8056,112.8038,-33.3055,322.4637,16.553
869,869,0,4445,33.545,0.47,,,,,,,51.16818355403081,11.074995088586878,0.014826924031557859,3.2271,33.3614,113.7532,-28.8226,327.1759,17.2046
874,874,0,4703,34.415,0.49,,,,,,,76.38357835776904,17.23620950986188,0.015687519397169093,3.2532,39.2459,114.8598,-23.0228,333.306,17.8882
880,880,0,11583,36.086,0.59,,,,,,,164.8921573150831,44.80203035947006,0.038636729146801954,3.2651,-5.7253,98.1115,-66.7296,288.0158,8.4741
892,892,0,15035,36.286,0.54,,,,,,,180.80065521100082,44.96136049717993,0.050151361713042165,3.3318,-37.5145,338.2554,-76.8749,257.7467,-1.5325
897,1037,0,4659,33.585,0.47,,,,,,,52.11947111050805,11.280894619976229,0.015540751195281905,3.3622,17.4864,110.1975,-44.444,310.9535,14.2984
902,902,0,5055,34.405,0.48,,,,,,,76.03262769401822,16.80687313050361,0.01686166501226659,3.3934,-5.0931,98.993,-66.1892,288.6651,8.5346
906,906,0,4957,34.825,0.47,,,,,,,92.25714271547643,19.968412624654746,0.016534772198972397,3.4263,48.6959,116.5386,-13.7069,343.2346,18.5001
908,1194,0,6806,35.345,0.41,,,,,,,117.21953655481303,22.132452513260215,0.022702372319186228,3.4367,30.1951,113.3294,-31.9729,323.9285,16.5704
912,912,0,4350,33.645,0.65,,,,,,,53.579665751334225,16.03832615406136,0.014510038141119615,3.4854,26.9675,112.7041,-35.1584,320.6175,16.0054
916,916,0,10652,35.306,0.54,,,,,,,115.13304741558159,28.631192978530244,0.03553124742050716,3.4491,-4.4751,99.6614,-65.6318,289.2799,8.6592
924,924,0,1340,31.685,0.49,,,,,,,21.727011788637434,4.9027727590626,0.0044697588756552374,3.5031,12.9639,108.9883,-48.892,306.4453,13.1609
930,930,0,161,29.06,0.08,29.06,0.08,,,,,6.4863443354823795,0.2389657563985296,0.0005370381932690248,3.5164,-23.1821,55.9027,-80.6717,271.3799,2.906
937,937,0,5480,34.395,0.41,,,,,,,75.68328950209755,14.289911564095172,0.018279312416858734,3.5532,7.4112,106.98,-54.3035,300.9394,11.7701
